row_id,default_flag,pd_score,pd_score_band,ead,lgd,ifrs9_stage,ecl,loan_amnt,installment,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,revol_util,total_acc
39333,0,0.7028320823913715,Very High,35000.0,0.5,Stage 3,12299.561441849002,35000.0,869.66,60 months,16.99,D,D3,10+ years,RENT,100000.0,Verified,debt_consolidation,22.91,0.0,56.2,34.0
39334,0,0.6686410417943488,Very High,18000.0,0.4,Stage 3,4814.215500919311,18000.0,452.89,60 months,17.57,D,D4,8 years,OWN,122000.0,Source Verified,debt_consolidation,14.13,0.0,60.1,19.0
39335,0,0.1725554263174574,Very Low,10800.0,0.35,Stage 1,652.259511479989,10800.0,332.93,36 months,6.89,A,A3,,MORTGAGE,36000.0,Not Verified,credit_card,27.1,0.0,37.7,23.0
39336,0,0.4926870838433688,Medium,8000.0,0.5,Stage 2,1970.7483353734751,8000.0,255.04,36 months,9.17,B,B2,,RENT,27000.0,Verified,debt_consolidation,24.31,0.0,10.5,14.0
39337,0,0.6344278682088146,Very High,3500.0,0.35,Stage 3,777.1741385557979,3500.0,125.78,36 months,17.57,D,D4,8 years,MORTGAGE,48000.0,Verified,other,38.58,0.0,79.6,26.0
39338,0,0.5159337754632788,High,24000.0,0.35,Stage 3,4333.8437138915415,24000.0,797.03,36 months,11.99,C,C1,9 years,MORTGAGE,70000.0,Source Verified,credit_card,22.34,0.0,53.2,32.0
39339,1,0.2680858856114063,Very Low,17000.0,0.35,Stage 3,1595.1110193878674,17000.0,535.71,36 months,8.38,B,B1,10+ years,MORTGAGE,48000.0,Not Verified,credit_card,21.45,1.0,38.2,25.0
39340,0,0.4959054316586156,Medium,27175.0,0.35,Stage 2,4716.680536863008,27175.0,924.43,36 months,13.67,C,C4,9 years,MORTGAGE,62813.0,Verified,debt_consolidation,19.24,0.0,16.5,52.0
39341,1,0.6382806212649366,Very High,26025.0,0.35,Stage 3,5813.938608946991,26025.0,663.7,60 months,18.2,E,E1,3 years,MORTGAGE,62000.0,Verified,debt_consolidation,11.32,0.0,40.1,13.0
39342,0,0.297706031684915,Low,6000.0,0.5,Stage 2,893.118095054745,6000.0,187.72,36 months,7.89,A,A5,9 years,RENT,45000.0,Source Verified,debt_consolidation,30.91,0.0,42.7,26.0
39343,0,0.4637701916699544,Medium,15000.0,0.35,Stage 2,2434.7935062672605,15000.0,482.32,36 months,9.76,B,B3,1 year,MORTGAGE,47000.0,Verified,credit_card,32.18,0.0,50.0,24.0
39344,0,0.1817546756275698,Very Low,25000.0,0.5,Stage 1,2271.9334453446227,25000.0,752.87,36 months,5.32,A,A1,1 year,RENT,100000.0,Not Verified,credit_card,19.45,0.0,29.6,36.0
39345,1,0.6312780735568053,Very High,7900.0,0.35,Stage 3,1745.4838733845666,7900.0,279.9,36 months,16.55,D,D2,5 years,MORTGAGE,32000.0,Not Verified,debt_consolidation,6.23,0.0,33.0,13.0
39346,0,0.3073427914687042,Low,20000.0,0.35,Stage 2,2151.399540280929,20000.0,416.82,60 months,9.17,B,B2,9 years,MORTGAGE,115000.0,Not Verified,debt_consolidation,16.62,0.0,35.2,28.0
39347,0,0.2054928580440017,Very Low,6400.0,0.4,Stage 2,526.0617165926444,6400.0,197.3,36 months,6.89,A,A3,10+ years,OWN,54000.0,Verified,debt_consolidation,5.51,0.0,17.4,43.0
39348,0,0.2201156820677346,Very Low,12000.0,0.35,Stage 2,924.4858646844854,12000.0,369.93,36 months,6.89,A,A3,10+ years,MORTGAGE,62000.0,Verified,home_improvement,9.76,0.0,41.0,21.0
39349,0,0.5825572953729451,High,14500.0,0.35,Stage 3,2956.478274017696,14500.0,481.54,36 months,11.99,C,C1,10+ years,MORTGAGE,62000.0,Verified,debt_consolidation,36.88,0.0,26.5,75.0
39350,0,0.4644061427569725,Medium,7000.0,0.5,Stage 2,1625.4214996494038,7000.0,234.48,36 months,12.59,C,C2,1 year,RENT,77676.0,Source Verified,debt_consolidation,12.51,0.0,42.9,9.0
39351,0,0.2168640573928084,Very Low,8000.0,0.5,Stage 2,867.4562295712336,8000.0,246.62,36 months,6.89,A,A3,8 years,RENT,67000.0,Verified,debt_consolidation,16.96,0.0,46.8,12.0
39352,0,0.6195385792337857,High,14000.0,0.5,Stage 3,4336.7700546365,14000.0,319.84,60 months,13.18,C,C3,3 years,RENT,61000.0,Source Verified,medical,12.69,1.0,52.3,17.0
39353,0,0.5333316125727666,High,5000.0,0.5,Stage 3,1333.3290314319165,5000.0,166.05,36 months,11.99,C,C1,2 years,RENT,40000.0,Source Verified,vacation,27.67,0.0,50.2,13.0
39354,1,0.4837530636826885,Medium,3850.0,0.5,Stage 3,931.2246475891753,3850.0,125.39,36 months,10.64,B,B4,2 years,RENT,30000.0,Source Verified,credit_card,18.32,0.0,12.4,10.0
39355,0,0.1761646828696453,Very Low,33000.0,0.35,Stage 1,2034.7020871444029,33000.0,1032.43,36 months,7.89,A,A5,4 years,MORTGAGE,82000.0,Source Verified,debt_consolidation,20.31,0.0,49.0,22.0
39356,1,0.4763039401546359,Medium,20000.0,0.35,Stage 3,3334.127581082451,20000.0,664.2,36 months,11.99,C,C1,10+ years,MORTGAGE,91000.0,Not Verified,home_improvement,14.14,1.0,20.2,33.0
39357,0,0.4562769005670411,Medium,15000.0,0.5,Stage 2,3422.0767542528083,15000.0,492.65,36 months,11.22,B,B5,10+ years,RENT,80000.0,Source Verified,debt_consolidation,9.32,0.0,51.7,15.0
39358,0,0.2530633692205309,Very Low,24000.0,0.5,Stage 2,3036.760430646371,24000.0,750.86,36 months,7.89,A,A5,1 year,RENT,115000.0,Source Verified,debt_consolidation,10.8,0.0,79.4,16.0
39359,0,0.5141053932187746,High,8400.0,0.5,Stage 3,2159.242651518853,8400.0,273.58,36 months,10.64,B,B4,5 years,RENT,44000.0,Verified,credit_card,22.56,0.0,68.3,17.0
39360,0,0.5187458782537758,High,14075.0,0.35,Stage 3,2555.471882747663,14075.0,490.75,36 months,15.41,D,D1,1 year,MORTGAGE,32000.0,Not Verified,debt_consolidation,17.89,0.0,48.4,19.0
39361,0,0.3895692663491827,Low,17600.0,0.5,Stage 2,3428.209543872808,17600.0,578.04,36 months,11.22,B,B5,4 years,RENT,106055.39,Verified,house,18.84,1.0,48.5,8.0
39362,0,0.4502855910917715,Medium,24000.0,0.5,Stage 2,5403.427093101258,24000.0,491.01,60 months,8.38,B,B1,5 years,RENT,120000.0,Not Verified,debt_consolidation,14.75,0.0,5.0,46.0
39363,0,0.4898820540570345,Medium,15000.0,0.35,Stage 2,2571.880783799431,15000.0,482.32,36 months,9.76,B,B3,9 years,MORTGAGE,67000.0,Verified,debt_consolidation,18.43,0.0,48.0,20.0
39364,1,0.845578619245617,Very High,32000.0,0.4,Stage 3,10823.406326343898,32000.0,1140.73,36 months,16.99,D,D3,10+ years,OWN,89000.0,Source Verified,small_business,30.8,0.0,49.0,42.0
39365,0,0.2663798650707634,Very Low,15000.0,0.5,Stage 2,1997.8489880307254,15000.0,462.41,36 months,6.89,A,A3,10+ years,RENT,63245.0,Verified,debt_consolidation,16.05,1.0,25.5,30.0
39366,0,0.6093955806050433,High,14000.0,0.5,Stage 3,4265.769064235303,14000.0,481.76,36 months,14.48,C,C5,3 years,RENT,52000.0,Verified,credit_card,11.46,0.0,29.8,24.0
39367,0,0.1318198605736778,Very Low,6000.0,0.5,Stage 1,395.45958172103343,6000.0,183.19,36 months,6.24,A,A2,10+ years,RENT,65000.0,Not Verified,car,22.58,0.0,14.7,32.0
39368,0,0.1850477792417799,Very Low,6000.0,0.35,Stage 1,388.60033640773776,6000.0,187.72,36 months,7.89,A,A5,10+ years,MORTGAGE,120000.0,Verified,credit_card,17.13,0.0,93.4,16.0
39369,0,0.3283633812503634,Low,15000.0,0.35,Stage 2,1723.9077515644078,15000.0,333.6,60 months,11.99,C,C1,10+ years,MORTGAGE,88000.0,Not Verified,car,24.61,1.0,54.5,33.0
39370,0,0.3437128411607622,Low,35000.0,0.35,Stage 2,4210.482304219337,35000.0,764.84,60 months,11.22,B,B5,< 1 year,MORTGAGE,181000.0,Verified,credit_card,12.56,0.0,82.6,40.0
39371,0,0.6130061334616609,High,10000.0,0.5,Stage 3,3065.0306673083046,10000.0,334.97,36 months,12.59,C,C2,< 1 year,RENT,23000.0,Source Verified,debt_consolidation,26.88,3.0,62.5,42.0
39372,0,0.4670906324200221,Medium,21000.0,0.35,Stage 2,3433.116148287162,21000.0,714.37,36 months,13.67,C,C4,3 years,MORTGAGE,42000.0,Source Verified,home_improvement,8.03,0.0,50.2,12.0
39373,0,0.3044172655823401,Low,20000.0,0.5,Stage 2,3044.1726558234013,20000.0,616.54,36 months,6.89,A,A3,,RENT,51050.0,Verified,credit_card,23.15,0.0,47.0,21.0
39374,0,0.5838777268402155,High,15000.0,0.5,Stage 3,4379.082951301617,15000.0,488.53,36 months,10.64,B,B4,10+ years,RENT,79000.0,Source Verified,credit_card,27.89,0.0,83.1,17.0
39375,0,0.6555610154017576,Very High,5000.0,0.4,Stage 3,1311.1220308035151,5000.0,178.24,36 months,16.99,D,D3,7 years,OWN,51000.0,Verified,debt_consolidation,17.58,0.0,51.6,10.0
39376,1,0.5545031950376531,High,20000.0,0.5,Stage 3,5545.031950376531,20000.0,456.91,60 months,13.18,C,C3,7 years,RENT,55000.0,Not Verified,credit_card,17.48,0.0,54.7,30.0
39377,0,0.5786931986005641,High,28000.0,0.35,Stage 3,5671.193346285528,28000.0,639.67,60 months,13.18,C,C3,1 year,MORTGAGE,103000.0,Verified,debt_consolidation,26.76,0.0,53.8,43.0
39378,0,0.4497059646498019,Medium,35000.0,0.4,Stage 2,6295.8835050972275,35000.0,1149.51,36 months,11.22,B,B5,8 years,OWN,80000.0,Source Verified,credit_card,16.27,0.0,52.3,10.0
39379,0,0.4455290914184702,Medium,20000.0,0.35,Stage 2,3118.703639929291,20000.0,456.91,60 months,13.18,C,C3,7 years,MORTGAGE,54000.0,Not Verified,credit_card,20.0,0.0,94.6,39.0
39380,0,0.5102398040348309,Medium,4000.0,0.4,Stage 3,816.3836864557296,4000.0,133.99,36 months,12.59,C,C2,10+ years,OWN,92000.0,Source Verified,debt_consolidation,20.65,0.0,39.0,31.0
39381,1,0.7669726383769617,Very High,12000.0,0.5,Stage 3,4601.835830261771,12000.0,295.34,60 months,16.55,D,D2,,RENT,47000.0,Verified,home_improvement,37.72,1.0,76.5,24.0
39382,0,0.3936559976745075,Low,15000.0,0.5,Stage 2,2952.419982558806,15000.0,482.32,36 months,9.76,B,B3,10+ years,RENT,60000.0,Source Verified,debt_consolidation,11.78,0.0,48.3,17.0
39383,0,0.3848440303669025,Low,16000.0,0.5,Stage 2,3078.7522429352202,16000.0,510.07,36 months,9.17,B,B2,6 years,RENT,69900.0,Source Verified,debt_consolidation,13.05,0.0,96.6,26.0
39384,1,0.4769108866583674,Medium,21000.0,0.35,Stage 3,3505.295016939,21000.0,504.12,60 months,15.41,D,D1,10+ years,MORTGAGE,105900.0,Not Verified,debt_consolidation,14.64,1.0,73.7,18.0
39385,0,0.3093608377584966,Low,16000.0,0.5,Stage 2,2474.8867020679727,16000.0,510.07,36 months,9.17,B,B2,,RENT,50200.0,Not Verified,car,10.49,0.0,19.0,12.0
39386,0,0.6710775787054216,Very High,14000.0,0.35,Stage 3,3288.280135656566,14000.0,363.1,60 months,18.99,E,E3,4 years,MORTGAGE,93000.0,Verified,debt_consolidation,21.21,0.0,54.7,26.0
39387,0,0.6498431088913329,Very High,20000.0,0.4,Stage 3,5198.744871130664,20000.0,688.23,36 months,14.48,C,C5,3 years,OWN,79000.0,Source Verified,debt_consolidation,25.09,1.0,50.2,36.0
39388,0,0.2419592288024113,Very Low,12000.0,0.35,Stage 2,1016.2287609701275,12000.0,378.15,36 months,8.38,B,B1,1 year,MORTGAGE,81500.0,Source Verified,debt_consolidation,12.68,0.0,74.3,19.0
39389,0,0.5333345488744569,High,18475.0,0.35,Stage 3,3448.6745266594567,18475.0,606.78,36 months,11.22,B,B5,10+ years,MORTGAGE,146000.0,Source Verified,home_improvement,23.71,0.0,32.0,29.0
39390,0,0.3797035678962911,Low,3200.0,0.35,Stage 2,425.267996043846,3200.0,102.02,36 months,9.17,B,B2,10+ years,MORTGAGE,78000.0,Source Verified,major_purchase,14.58,0.0,34.5,35.0
39391,0,0.7197334041533548,Very High,5675.0,0.5,Stage 3,2042.2435342851443,5675.0,203.95,36 months,17.57,D,D4,6 years,RENT,67200.0,Source Verified,debt_consolidation,14.41,1.0,52.0,46.0
39392,0,0.5758951668981966,High,9000.0,0.35,Stage 3,1814.0697757293194,9000.0,313.8,36 months,15.41,D,D1,10+ years,MORTGAGE,76000.0,Source Verified,home_improvement,12.79,0.0,35.0,13.0
39393,0,0.2652388562017878,Very Low,10000.0,0.35,Stage 2,928.3359967062571,10000.0,318.79,36 months,9.17,B,B2,< 1 year,MORTGAGE,70000.0,Not Verified,credit_card,6.1,0.0,30.6,15.0
39394,0,0.0972823279590768,Very Low,27000.0,0.35,Stage 1,919.3179992132758,27000.0,813.1,36 months,5.32,A,A1,1 year,MORTGAGE,140000.0,Source Verified,debt_consolidation,15.15,0.0,38.2,27.0
39395,0,0.4470131896992691,Medium,2000.0,0.5,Stage 2,447.0131896992691,2000.0,64.31,36 months,9.76,B,B3,< 1 year,RENT,60000.0,Source Verified,major_purchase,19.24,0.0,12.3,21.0
39396,0,0.6657007578098088,Very High,13750.0,0.35,Stage 3,3203.6848969597045,13750.0,350.66,60 months,18.2,E,E1,10+ years,MORTGAGE,53100.0,Source Verified,debt_consolidation,11.07,0.0,43.6,22.0
39397,0,0.4663147191754728,Medium,8525.0,0.5,Stage 2,1987.6664904854529,8525.0,285.57,36 months,12.59,C,C2,2 years,RENT,43500.0,Not Verified,debt_consolidation,25.16,0.0,47.0,30.0
39398,0,0.7313238633451705,Very High,3250.0,0.5,Stage 3,1188.401277935902,3250.0,116.8,36 months,17.57,D,D4,2 years,RENT,33333.33,Not Verified,major_purchase,17.93,0.0,35.0,6.0
39399,0,0.4548451709110609,Medium,13000.0,0.4,Stage 2,2365.194888737517,13000.0,426.96,36 months,11.22,B,B5,< 1 year,OWN,45000.0,Source Verified,debt_consolidation,17.31,0.0,91.4,16.0
39400,0,0.2700404159468134,Very Low,6000.0,0.5,Stage 2,810.1212478404401,6000.0,185.98,36 months,7.26,A,A4,1 year,RENT,25000.0,Source Verified,debt_consolidation,25.25,0.0,15.4,18.0
39401,0,0.1886067995271148,Very Low,28000.0,0.35,Stage 1,1848.3466353657248,28000.0,867.9,36 months,7.26,A,A4,7 years,MORTGAGE,175000.0,Source Verified,debt_consolidation,12.32,0.0,59.7,23.0
39402,0,0.6790006612712036,Very High,35000.0,0.5,Stage 3,11882.511572246063,35000.0,840.2,60 months,15.41,D,D1,1 year,RENT,125488.0,Verified,credit_card,22.9,1.0,82.0,43.0
39403,0,0.0784251282072651,Very Low,18300.0,0.35,Stage 1,502.3129461675329,18300.0,551.11,36 months,5.32,A,A1,9 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,11.54,0.0,23.5,20.0
39404,0,0.5695599814808987,High,1800.0,0.35,Stage 3,358.8227883329661,1800.0,63.78,36 months,16.55,D,D2,3 years,MORTGAGE,55000.0,Not Verified,other,18.94,0.0,37.4,14.0
39405,1,0.5031848838257416,Medium,3500.0,0.35,Stage 3,616.4014826865333,3500.0,119.07,36 months,13.67,C,C4,7 years,MORTGAGE,18000.0,Verified,debt_consolidation,28.4,0.0,58.5,15.0
39406,1,0.428688630022128,Medium,4200.0,0.5,Stage 3,900.2461230464687,4200.0,146.44,36 months,15.41,D,D1,< 1 year,RENT,26000.0,Source Verified,moving,9.88,0.0,50.0,7.0
39407,1,0.5264703540846085,High,15000.0,0.4,Stage 3,3158.8221245076516,15000.0,502.46,36 months,12.59,C,C2,10+ years,OWN,88000.0,Source Verified,debt_consolidation,18.16,0.0,77.8,17.0
39408,0,0.3444532798169144,Low,3000.0,0.5,Stage 2,516.6799197253716,3000.0,100.5,36 months,12.59,C,C2,< 1 year,RENT,66560.0,Source Verified,car,2.43,0.0,3.1,16.0
39409,0,0.4968649106336403,Medium,25650.0,0.4,Stage 2,5097.83398310115,25650.0,835.39,36 months,10.64,B,B4,10+ years,OWN,57033.0,Verified,credit_card,20.79,0.0,61.0,29.0
39410,1,0.3712287585411431,Low,28000.0,0.35,Stage 3,3638.0418337032024,28000.0,591.62,60 months,9.76,B,B3,5 years,MORTGAGE,120000.0,Not Verified,debt_consolidation,16.16,0.0,33.1,42.0
39411,0,0.6041773634841183,High,20000.0,0.5,Stage 3,6041.773634841184,20000.0,461.96,60 months,13.67,C,C4,< 1 year,RENT,60000.0,Verified,debt_consolidation,19.66,0.0,50.8,14.0
39412,1,0.5189398685000599,High,8000.0,0.4,Stage 3,1660.6075792001918,8000.0,270.25,36 months,13.18,C,C3,1 year,OWN,90000.0,Source Verified,debt_consolidation,7.28,0.0,44.6,40.0
39413,1,0.6062381178364799,High,25000.0,0.5,Stage 3,7577.976472955998,25000.0,577.44,60 months,13.67,C,C4,10+ years,RENT,115000.0,Not Verified,debt_consolidation,24.89,0.0,47.6,43.0
39414,0,0.2719252544169821,Very Low,10000.0,0.35,Stage 2,951.7383904594373,10000.0,312.86,36 months,7.89,A,A5,2 years,MORTGAGE,150000.0,Source Verified,home_improvement,27.83,0.0,35.3,46.0
39415,0,0.2707283460342748,Very Low,6000.0,0.35,Stage 2,568.5295266719771,6000.0,191.28,36 months,9.17,B,B2,1 year,MORTGAGE,78000.0,Not Verified,credit_card,8.15,0.0,42.0,17.0
39416,0,0.7361205083869503,Very High,14400.0,0.5,Stage 3,5300.067660386042,14400.0,362.31,60 months,17.57,D,D4,3 years,RENT,65000.0,Source Verified,debt_consolidation,27.41,0.0,35.8,25.0
39417,1,0.5060976194575155,Medium,16950.0,0.35,Stage 3,3002.4241274317105,16950.0,382.12,60 months,12.59,C,C2,10+ years,MORTGAGE,69000.0,Verified,debt_consolidation,30.3,0.0,71.0,33.0
39418,0,0.2512563516231646,Very Low,12000.0,0.5,Stage 2,1507.5381097389877,12000.0,253.55,60 months,9.76,B,B3,10+ years,RENT,166000.0,Not Verified,car,14.5,0.0,93.6,17.0
39419,0,0.4519682587936711,Medium,10000.0,0.4,Stage 2,1807.8730351746844,10000.0,328.43,36 months,11.22,B,B5,10+ years,OWN,30000.0,Source Verified,credit_card,12.26,0.0,42.5,22.0
39420,0,0.5296536411480597,High,22875.0,0.5,Stage 3,6057.913520630933,22875.0,759.67,36 months,11.99,C,C1,5 years,RENT,52000.0,Source Verified,credit_card,8.52,0.0,76.0,14.0
39421,0,0.72977933250953,Very High,5975.0,0.5,Stage 3,2180.2157558722206,5975.0,214.73,36 months,17.57,D,D4,5 years,RENT,33300.0,Verified,debt_consolidation,25.31,0.0,67.9,7.0
39422,0,0.3882265893740865,Low,6025.0,0.5,Stage 2,1169.5326004894355,6025.0,197.88,36 months,11.22,B,B5,3 years,RENT,46000.0,Verified,debt_consolidation,10.51,0.0,52.8,9.0
39423,0,0.6747836848612937,Very High,5000.0,0.5,Stage 3,1686.9592121532341,5000.0,168.91,36 months,13.18,C,C3,1 year,RENT,36000.0,Verified,debt_consolidation,31.27,0.0,60.9,22.0
39424,0,0.7072079585236138,Very High,17775.0,0.5,Stage 3,6285.310731378618,17775.0,437.47,60 months,16.55,D,D2,10+ years,RENT,80000.0,Source Verified,debt_consolidation,30.51,0.0,53.3,31.0
39425,0,0.4400622238925525,Medium,24000.0,0.35,Stage 2,3696.5226806974406,24000.0,781.65,36 months,10.64,B,B4,6 years,MORTGAGE,71000.0,Source Verified,credit_card,17.53,3.0,89.6,14.0
39426,0,0.5117158231318282,Medium,8000.0,0.4,Stage 3,1637.4906340218502,8000.0,267.98,36 months,12.59,C,C2,10+ years,OWN,125000.0,Verified,home_improvement,14.78,0.0,77.4,34.0
39427,0,0.4365555804069345,Medium,12000.0,0.35,Stage 2,1833.5334377091249,12000.0,390.83,36 months,10.64,B,B4,10+ years,MORTGAGE,46000.0,Verified,home_improvement,24.94,0.0,50.0,22.0
39428,0,0.3105300163584238,Low,5600.0,0.5,Stage 2,869.4840458035867,5600.0,175.2,36 months,7.89,A,A5,8 years,RENT,55000.0,Source Verified,credit_card,18.42,0.0,25.4,32.0
39429,0,0.564295106330707,High,15000.0,0.35,Stage 3,2962.549308236212,15000.0,342.68,60 months,13.18,C,C3,10+ years,MORTGAGE,85000.0,Not Verified,credit_card,35.2,1.0,79.2,26.0
39430,0,0.4294268582944194,Medium,10000.0,0.4,Stage 2,1717.7074331776776,10000.0,228.46,60 months,13.18,C,C3,10+ years,OWN,72000.0,Not Verified,debt_consolidation,11.5,0.0,19.8,5.0
39431,1,0.4512905823808656,Medium,8000.0,0.5,Stage 3,1805.1623295234624,8000.0,265.68,36 months,11.99,C,C1,3 years,RENT,17300.0,Source Verified,car,17.28,0.0,64.3,20.0
39432,0,0.5306917144275588,High,8000.0,0.5,Stage 3,2122.7668577102354,8000.0,260.55,36 months,10.64,B,B4,10+ years,RENT,64000.0,Verified,credit_card,20.95,1.0,46.8,16.0
39433,1,0.5949166558770841,High,12400.0,0.35,Stage 3,2581.938286506545,12400.0,426.7,36 months,14.48,C,C5,< 1 year,MORTGAGE,65000.0,Verified,debt_consolidation,32.85,0.0,75.9,28.0
39434,0,0.6800796072989579,Very High,23000.0,0.5,Stage 3,7820.915483938015,23000.0,635.11,60 months,21.99,F,F1,10+ years,RENT,110000.0,Verified,debt_consolidation,12.79,1.0,59.9,20.0
39435,0,0.0997221227071369,Very Low,18600.0,0.4,Stage 1,741.9325929410986,18600.0,560.14,36 months,5.32,A,A1,10+ years,OWN,75000.0,Not Verified,home_improvement,11.73,0.0,5.0,39.0
39436,1,0.6057336277710514,High,14400.0,0.35,Stage 3,3052.897483966099,14400.0,338.66,60 months,14.48,C,C5,1 year,MORTGAGE,85000.0,Verified,home_improvement,17.52,0.0,45.2,33.0
39437,0,0.3623987827752875,Low,1000.0,0.5,Stage 2,181.19939138764374,1000.0,33.5,36 months,12.59,C,C2,10+ years,RENT,105000.0,Verified,other,8.93,0.0,59.0,17.0
39438,0,0.3963271111193253,Low,7800.0,0.5,Stage 2,1545.6757333653686,7800.0,250.81,36 months,9.76,B,B3,< 1 year,RENT,32000.0,Source Verified,other,6.98,0.0,28.8,13.0
39439,0,0.4887779712932981,Medium,18000.0,0.35,Stage 2,3079.301219147778,18000.0,405.79,60 months,12.59,C,C2,,MORTGAGE,65000.0,Verified,credit_card,13.66,0.0,52.0,29.0
39440,0,0.4447546589830287,Medium,14000.0,0.35,Stage 2,2179.2978290168408,14000.0,319.84,60 months,13.18,C,C3,10+ years,MORTGAGE,80000.0,Source Verified,other,20.24,0.0,30.6,15.0
39441,0,0.2464530044754922,Very Low,2200.0,0.5,Stage 2,271.09830492304144,2200.0,67.82,36 months,6.89,A,A3,6 years,RENT,40000.0,Not Verified,debt_consolidation,25.32,0.0,23.3,19.0
39442,0,0.4812084140704168,Medium,8500.0,0.5,Stage 2,2045.1357597992715,8500.0,284.73,36 months,12.59,C,C2,< 1 year,RENT,50000.0,Source Verified,credit_card,12.99,0.0,42.8,17.0
39443,0,0.1115637957688419,Very Low,21000.0,0.35,Stage 1,819.9938989009879,21000.0,675.25,36 months,9.76,B,B3,10+ years,MORTGAGE,280000.0,Source Verified,credit_card,15.92,0.0,73.8,31.0
39444,0,0.7383661425264935,Very High,35000.0,0.35,Stage 3,9044.985245949545,35000.0,907.73,60 months,18.99,E,E3,,MORTGAGE,98000.0,Verified,debt_consolidation,20.5,0.0,33.2,47.0
39445,0,0.7094636125677021,Very High,24000.0,0.4,Stage 3,6810.850680649941,24000.0,622.45,60 months,18.99,E,E3,,OWN,60000.0,Verified,other,32.28,0.0,46.4,18.0
39446,0,0.2653127364662695,Very Low,15000.0,0.5,Stage 2,1989.8455234970213,15000.0,464.95,36 months,7.26,A,A4,10+ years,RENT,71000.0,Not Verified,debt_consolidation,19.41,0.0,17.2,13.0
39447,1,0.3721968457554416,Low,1900.0,0.35,Stage 3,247.51090242736865,1900.0,62.41,36 months,11.22,B,B5,10+ years,MORTGAGE,80000.0,Source Verified,debt_consolidation,11.99,0.0,37.6,32.0
39448,0,0.5152822284633974,High,7600.0,0.5,Stage 3,1958.0724681609104,7600.0,252.4,36 months,11.99,C,C1,< 1 year,RENT,25000.0,Not Verified,credit_card,34.95,0.0,34.9,13.0
39449,0,0.2991924785403591,Low,7000.0,0.5,Stage 2,1047.1736748912567,7000.0,220.59,36 months,8.38,B,B1,6 years,RENT,30000.0,Not Verified,credit_card,27.64,0.0,32.0,10.0
39450,0,0.6084930743044579,High,27000.0,0.35,Stage 3,5750.259552177126,27000.0,745.56,60 months,21.99,F,F1,9 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,10.88,0.0,63.9,22.0
39451,1,0.76096555026254,Very High,20850.0,0.35,Stage 3,5553.1461030408855,20850.0,552.29,60 months,19.99,E,E4,9 years,MORTGAGE,41700.0,Verified,debt_consolidation,31.97,1.0,74.1,29.0
39452,0,0.238528012043737,Very Low,1000.0,0.35,Stage 2,83.48480421530795,1000.0,33.21,36 months,11.99,C,C1,2 years,MORTGAGE,12000.0,Source Verified,other,7.5,0.0,2.3,6.0
39453,1,0.5637475378196097,High,15000.0,0.5,Stage 3,4228.106533647073,15000.0,502.46,36 months,12.59,C,C2,4 years,RENT,45000.0,Source Verified,credit_card,29.63,0.0,47.0,31.0
39454,0,0.3975296367217839,Low,20000.0,0.35,Stage 2,2782.707457052487,20000.0,664.2,36 months,11.99,C,C1,10+ years,MORTGAGE,72000.0,Not Verified,home_improvement,15.65,0.0,99.7,7.0
39455,1,0.74418905974115,Very High,20000.0,0.4,Stage 3,5953.5124779292,20000.0,513.22,60 months,18.49,E,E2,7 years,OWN,75000.0,Source Verified,debt_consolidation,22.74,3.0,28.6,24.0
39456,1,0.4660359842500955,Medium,10000.0,0.35,Stage 3,1631.1259448753342,10000.0,334.97,36 months,12.59,C,C2,10+ years,MORTGAGE,64000.0,Verified,other,19.6,1.0,61.5,21.0
39457,0,0.8196269423201388,Very High,18475.0,0.5,Stage 3,7571.303879682282,18475.0,553.05,60 months,25.99,F,F5,10+ years,RENT,44000.0,Verified,debt_consolidation,28.48,0.0,22.3,9.0
39458,0,0.2438538455831549,Very Low,5000.0,0.35,Stage 2,426.74422977052103,5000.0,156.43,36 months,7.89,A,A5,8 years,MORTGAGE,65000.0,Source Verified,credit_card,29.75,0.0,72.3,30.0
39459,1,0.7348527209613471,Very High,18475.0,0.4,Stage 3,5430.561607904356,18475.0,510.16,60 months,21.99,F,F1,2 years,OWN,42000.0,Verified,credit_card,39.71,0.0,58.6,16.0
39460,0,0.7605168805155239,Very High,16075.0,0.5,Stage 3,6112.654427143523,16075.0,569.53,36 months,16.55,D,D2,,RENT,52000.0,Verified,major_purchase,4.36,0.0,13.9,45.0
39461,1,0.2014289512778074,Very Low,17500.0,0.5,Stage 3,1762.503323680815,17500.0,534.29,36 months,6.24,A,A2,10+ years,RENT,75000.0,Verified,credit_card,25.93,0.0,80.3,15.0
39462,0,0.5049125706990899,Medium,20000.0,0.35,Stage 3,3534.387994893629,20000.0,456.91,60 months,13.18,C,C3,3 years,MORTGAGE,65000.0,Source Verified,home_improvement,14.9,3.0,1.0,17.0
39463,0,0.1226353744186836,Very Low,18000.0,0.4,Stage 1,882.9746958145219,18000.0,549.56,36 months,6.24,A,A2,10+ years,OWN,48000.0,Not Verified,debt_consolidation,9.73,0.0,12.1,38.0
